#OG_name,Actinidia_deliciosa,Actinidia_arguta,Actinidia_zhejiangensis,Coffea_arabica,Arabidopsis_thaliana,Actinidia_chinensis,Actinidia_eriantha,Actinidia_rufa,Actinidia_hemsleyana,Vitis_vinifera,Rhododendron_simsii,Cycas_panzhihuaensis
OG_4401,14,12,4,3,3,5,3,1,2,1,1,1
OG_4402,20,16,10,8,4,5,5,5,5,3,4,2
OG_4403,22,15,6,2,3,4,4,3,4,2,2,1
OG_4404,14,10,4,6,3,3,4,2,2,1,2,1
OG_4407,12,16,4,2,1,3,2,2,2,1,1,1
OG_4408,21,8,4,2,3,3,2,3,2,1,1,1
OG_4411,11,11,5,8,3,2,2,3,2,1,4,1
OG_4412,17,14,6,2,2,5,5,2,4,1,1,1
OG_4413,19,35,8,6,1,5,5,4,5,1,1,4
OG_4414,11,9,4,4,1,2,2,3,2,2,1,1
OG_4415,21,18,9,16,5,3,3,4,5,3,5,7
OG_4419,11,8,4,5,6,2,2,2,2,1,1,1
OG_4420,20,12,10,1,2,3,3,1,3,1,1,1
OG_4424,12,8,4,1,1,2,2,3,2,1,1,3
OG_4425,19,19,6,1,3,3,3,5,3,1,3,1
OG_4433,11,14,4,7,10,3,3,2,2,1,1,2
OG_4434,15,13,6,3,2,4,2,5,2,2,2,1
OG_4436,6,8,2,7,3,2,3,2,1,1,3,3
OG_4438,14,18,5,8,2,3,4,5,2,4,2,1
OG_4440,21,26,7,7,2,7,6,4,4,2,2,1
OG_4442,9,12,2,3,2,1,1,1,3,1,1,1
OG_4444,6,9,2,2,8,1,1,1,1,2,1,1
OG_4445,10,12,7,2,7,1,2,2,2,1,1,2
OG_4446,12,16,7,2,1,3,2,3,2,1,1,1
OG_4447,7,9,8,2,4,4,4,4,2,1,1,1
OG_4448,8,2,2,17,1,2,1,1,1,1,1,1
OG_4452,12,6,7,5,2,5,5,1,3,1,1,1
OG_4455,10,8,7,4,1,6,2,2,4,1,1,3
OG_4456,33,21,13,25,6,6,8,7,6,4,2,3
OG_4458,12,6,3,1,1,3,1,2,2,1,1,1
OG_4462,5,7,3,2,3,1,1,1,1,1,1,1
OG_4466,13,13,4,4,6,2,2,2,2,1,5,5
OG_4471,10,8,6,9,3,2,4,2,3,1,1,2
OG_4475,21,23,3,5,2,3,2,5,3,2,1,4
OG_4476,26,15,7,2,1,5,3,5,3,1,1,4
OG_4480,13,11,13,6,6,3,1,3,3,2,1,1
OG_4481,9,19,5,4,1,3,3,3,3,2,1,1
OG_4483,11,9,5,2,2,2,2,2,3,1,1,6
OG_4493,6,6,3,1,1,1,2,1,2,1,1,1
OG_4494,5,4,2,2,1,1,1,1,1,1,1,1
OG_4495,5,11,4,1,3,1,1,3,2,1,1,1
OG_4496,61,77,28,15,15,12,16,17,15,16,9,25
OG_4498,17,20,11,2,2,7,6,6,4,1,1,1
OG_4499,12,8,3,2,1,2,2,2,1,1,2,1
OG_4500,16,7,3,2,4,3,2,2,2,2,1,1
OG_4501,11,17,4,2,4,2,2,1,2,2,1,1
OG_4503,12,13,4,2,2,2,2,3,2,1,1,1
OG_4504,11,6,3,4,2,2,2,4,2,1,1,1
OG_4505,18,16,6,4,3,3,4,3,3,3,1,3
OG_4507,21,18,8,12,1,4,5,5,4,2,2,1
OG_4509,17,10,6,2,1,3,2,3,3,1,5,1
OG_4510,22,24,10,2,5,6,4,4,4,2,4,2
OG_4511,16,12,3,4,1,2,2,1,3,1,1,2
OG_4514,9,18,7,3,2,5,4,3,5,1,1,1
OG_4515,8,9,4,1,3,1,1,2,2,2,1,1
OG_4517,10,11,4,12,5,3,2,1,2,2,2,1
OG_4520,26,28,8,7,1,7,8,6,4,3,4,4
OG_4526,6,4,1,1,4,1,2,1,1,3,1,1
OG_4528,22,19,8,2,5,6,5,4,4,2,1,2
OG_4533,16,20,8,2,2,3,3,3,4,1,2,1
OG_4534,6,4,2,1,1,2,1,1,1,1,1,1
OG_4535,11,9,6,2,2,1,3,1,3,1,1,1
OG_4536,7,5,3,2,4,1,2,2,2,1,1,4
OG_4540,10,4,3,3,1,2,1,1,1,2,1,1
OG_4542,8,11,3,6,4,1,4,1,2,1,1,1
OG_4544,6,8,3,1,1,1,1,1,1,1,1,1
OG_4546,19,20,15,2,2,4,6,6,4,1,6,1
OG_4548,5,7,3,3,2,1,1,1,2,2,1,1
OG_4549,13,11,8,3,3,3,1,4,4,2,2,1
OG_4550,12,14,3,4,8,2,2,2,2,2,1,1
OG_4551,10,12,2,2,1,3,1,2,1,1,1,1
OG_4553,26,20,8,2,4,4,5,8,4,2,1,3
OG_4554,12,9,8,3,2,5,4,2,3,1,2,1
OG_4558,18,24,5,4,2,7,6,4,4,1,1,1
OG_4559,18,8,7,3,2,4,4,3,3,4,1,1
OG_4560,13,29,5,1,2,4,4,3,5,1,1,1
OG_4561,12,10,6,3,3,2,2,2,2,6,2,8
OG_4565,17,17,8,3,1,4,5,4,4,2,2,1
OG_4567,11,6,7,9,2,2,2,3,3,1,1,1
OG_4569,6,5,4,2,2,3,1,2,2,1,1,1
OG_4571,18,8,5,2,2,3,6,4,2,1,3,1
OG_4584,142,89,56,44,26,30,26,37,31,53,42,6
OG_4589,26,28,14,7,7,6,10,5,8,6,2,2
OG_4590,24,35,9,15,12,7,7,8,8,1,2,1
OG_4593,20,18,9,4,3,4,5,2,3,2,2,13
OG_4597,6,9,4,3,3,3,1,2,2,1,1,1
OG_4599,31,37,18,16,3,8,11,8,5,2,5,1
OG_4600,10,9,4,4,1,2,3,2,2,1,5,1
OG_4602,27,32,10,1,1,4,6,7,5,2,3,2
OG_4605,6,5,2,2,1,1,1,1,1,1,1,1
OG_4606,5,16,2,1,2,1,1,1,1,1,1,1
OG_4608,10,14,4,3,2,2,2,2,2,1,1,2
OG_4613,9,12,5,2,1,2,2,1,2,1,1,1
OG_4614,12,7,4,4,2,3,3,2,2,2,1,1
OG_4615,8,5,4,5,2,2,2,2,1,1,1,1
OG_4616,13,22,7,2,2,3,3,3,3,2,1,1
OG_4617,15,24,7,3,1,4,4,3,3,1,1,2
OG_4619,20,8,9,3,1,7,5,3,2,1,1,1
OG_4622,6,9,2,5,1,1,1,1,1,1,1,1
OG_4625,26,25,7,1,5,5,5,4,4,1,2,1
OG_4629,12,9,5,2,1,2,2,2,2,4,1,2
OG_4630,25,22,8,6,3,3,5,4,4,4,2,1
OG_4631,7,4,2,1,1,1,1,1,1,1,1,1
OG_4633,5,8,3,2,1,1,1,1,2,1,1,4
OG_4637,19,22,10,4,2,4,6,4,7,1,1,1
OG_4638,10,16,3,1,3,2,2,2,2,2,1,1
OG_4640,14,21,8,6,9,9,2,3,3,2,1,1
OG_4642,5,14,3,1,4,1,1,2,2,1,1,2
OG_4643,15,23,12,2,5,3,4,5,5,2,5,2
OG_4648,13,21,4,3,5,2,4,3,5,1,1,2
OG_4653,12,9,10,7,4,4,3,2,4,1,1,1
OG_4655,23,15,8,4,2,4,4,4,4,2,2,16
OG_4665,6,4,2,3,4,1,1,1,1,2,1,1
OG_4669,6,5,2,3,2,1,1,1,1,1,2,2
OG_4672,12,36,7,1,2,4,2,2,2,1,1,1
OG_4675,10,5,4,2,2,2,3,2,2,3,1,1
OG_4681,13,10,4,2,1,4,2,2,2,1,1,1
OG_4684,28,35,15,3,5,6,7,5,7,3,5,2
OG_4687,32,34,4,1,2,3,1,2,2,1,1,1
OG_4688,27,24,9,8,3,5,3,3,5,2,2,1
OG_4690,10,9,6,6,1,3,3,7,2,1,2,1
OG_4694,32,12,9,13,2,6,6,1,3,1,1,1
OG_4697,14,12,5,5,2,3,3,3,3,2,2,1
OG_4699,13,12,10,1,2,3,3,3,3,2,3,1
OG_4702,13,14,6,2,1,3,2,4,2,1,2,1
OG_4704,7,6,1,7,5,1,1,1,1,1,1,1
OG_4708,12,9,5,2,2,6,4,9,3,3,1,2
OG_4711,23,26,9,9,2,4,5,4,4,4,7,1
OG_4712,23,9,10,5,2,2,4,1,4,1,2,1
OG_4713,11,5,3,2,1,1,3,1,1,1,1,1
OG_4715,24,13,5,2,1,4,4,2,2,2,1,3
OG_4717,9,8,4,1,1,3,2,2,2,1,2,1
OG_4718,10,10,6,3,2,2,2,2,2,1,1,1
OG_4719,26,22,10,6,1,4,6,4,3,1,3,1
OG_4720,12,19,5,8,7,3,4,3,4,2,1,4
OG_4721,11,4,4,3,1,2,2,2,2,2,1,1
OG_4723,10,12,5,2,2,2,2,2,2,2,1,1
OG_4729,11,19,3,9,4,2,2,2,3,2,1,1
OG_4730,10,13,3,3,4,2,1,2,2,1,1,1
OG_4732,9,12,2,2,2,2,2,2,1,2,1,1
OG_4741,11,10,6,2,3,1,1,2,2,6,1,4
OG_4746,6,6,3,1,2,2,1,2,2,1,1,1
OG_4747,7,13,3,2,4,2,4,2,2,1,3,1
OG_4750,18,14,9,2,2,8,8,7,5,1,1,1
OG_4751,22,16,8,2,1,4,3,3,3,1,4,1
OG_4753,21,14,9,2,4,4,4,3,3,1,2,4
OG_4755,24,11,8,2,1,4,4,4,5,1,1,3
OG_4764,23,19,15,2,8,5,4,4,5,2,3,1
OG_4769,11,31,5,4,2,2,2,3,6,1,1,1
OG_4770,16,14,4,7,9,2,2,2,2,2,1,1
OG_4771,9,11,4,2,1,3,2,2,2,1,2,1
OG_4774,11,8,3,2,3,2,1,2,2,1,4,3
OG_4775,36,32,11,12,6,6,6,3,7,3,2,2
OG_4778,16,13,8,3,2,3,3,3,3,2,4,2
OG_4779,6,6,2,2,1,1,1,2,2,1,3,1
OG_4782,6,4,2,2,2,1,1,1,1,1,1,1
OG_4789,10,14,9,1,1,2,2,2,2,4,1,3
OG_4791,18,17,13,8,3,6,5,2,4,2,3,11
OG_4796,34,31,19,11,8,9,14,9,7,3,1,3
OG_4803,10,9,4,2,1,3,5,1,2,1,1,1
OG_4805,12,13,4,2,6,3,2,1,2,1,1,2
OG_4806,12,18,4,3,5,2,2,2,1,1,2,2
OG_4807,11,9,4,2,3,2,3,2,2,6,1,1
OG_4809,16,19,4,2,7,3,3,4,3,2,3,2
OG_4811,21,18,10,2,2,4,9,6,4,1,1,5
OG_4817,14,30,12,3,4,5,3,4,6,1,2,2
OG_4819,22,23,8,6,2,4,4,5,7,1,1,3
OG_4821,6,7,3,2,2,1,1,3,1,1,1,2
OG_4825,11,13,4,1,3,2,4,1,2,1,1,1
OG_4827,38,41,15,5,1,12,8,10,7,6,3,3
OG_4828,10,14,4,3,6,2,2,2,2,2,1,2
OG_4830,11,12,6,19,3,8,7,1,3,3,1,1
OG_4833,11,11,4,2,2,2,2,2,2,3,1,1
OG_4834,11,9,4,1,1,2,2,5,2,1,1,1
OG_4835,11,10,4,2,3,2,2,3,2,1,3,1
OG_4836,11,9,4,5,2,2,2,1,2,1,2,1
OG_4838,9,13,4,2,10,2,3,2,2,1,1,1
OG_4839,31,37,12,12,4,6,6,5,5,2,4,3
OG_4840,10,13,7,5,5,3,2,2,3,1,1,3
OG_4841,19,19,7,4,1,9,6,3,2,2,1,1
OG_4842,25,28,10,15,6,7,5,4,5,3,2,3
OG_4847,11,17,5,2,1,2,2,3,5,1,1,2
OG_4851,20,18,8,10,5,5,7,5,5,2,1,2
OG_4859,12,14,2,2,2,5,5,1,2,1,1,1
OG_4860,24,27,9,11,4,4,3,1,4,2,4,1
OG_4863,5,5,2,1,1,1,1,1,1,2,1,1
OG_4868,12,15,8,7,3,4,4,1,3,1,4,1
OG_4874,10,14,7,2,3,3,3,4,7,1,1,6
OG_4876,11,7,4,2,1,2,2,2,1,2,1,7
OG_4877,12,15,5,1,1,2,2,2,2,1,1,1
OG_4882,11,2,4,3,3,2,2,1,2,1,2,2
OG_4883,16,14,6,6,2,3,3,2,3,2,7,4
OG_4884,12,15,5,5,1,3,2,1,2,1,4,1
OG_4885,44,37,23,4,3,8,7,15,12,2,3,1
OG_4886,19,10,11,4,6,5,2,4,3,1,1,2
OG_4888,12,14,5,3,2,2,5,2,4,1,1,1
OG_4892,22,25,8,6,6,6,4,6,3,2,2,7
OG_4894,14,15,4,1,1,4,3,1,2,1,1,1
OG_4896,23,18,9,3,6,10,4,1,4,1,2,1
OG_4897,15,11,6,1,2,4,3,4,1,5,1,1
OG_4898,10,9,3,2,7,2,1,1,2,2,1,6
OG_4899,23,23,8,6,2,4,3,4,4,2,2,2
OG_4900,12,9,5,1,4,2,1,3,2,2,1,5
OG_4901,7,10,4,3,2,2,2,1,2,1,1,1
OG_4902,6,5,2,5,1,4,1,2,1,1,1,1
OG_4905,6,9,5,9,2,1,1,1,1,2,2,1
OG_4906,12,8,4,4,9,2,3,3,2,2,2,1
OG_4907,14,16,10,2,2,4,3,5,5,1,2,3
OG_4909,12,8,4,2,3,1,6,3,2,2,1,1
OG_4910,13,24,3,7,2,2,1,2,3,2,1,1
OG_4911,20,13,6,4,2,3,4,5,4,1,1,2
OG_4914,6,9,3,12,3,1,2,1,1,1,1,1
OG_4915,10,8,4,1,1,2,2,2,2,1,1,2
OG_4916,28,26,12,7,6,7,5,4,8,2,2,1
OG_4918,10,11,4,3,1,4,3,2,3,1,1,1
OG_4923,7,13,3,2,3,2,1,2,1,1,1,1
OG_4925,5,7,2,3,2,1,1,1,1,1,1,1
OG_4926,8,3,2,4,1,1,1,1,1,2,1,1
OG_4927,8,12,3,2,2,2,1,2,1,1,1,5
OG_4930,21,38,10,4,6,4,5,8,4,1,2,2
OG_4931,12,14,2,2,2,3,2,2,2,1,1,1
OG_4936,6,5,2,5,4,1,1,1,1,1,1,2
OG_4937,47,29,19,5,6,9,9,9,10,2,2,2
OG_4938,26,29,11,5,2,10,7,9,5,1,4,3
OG_4942,23,25,9,4,8,3,2,6,4,3,3,1
OG_4943,18,22,6,6,5,4,5,4,3,4,2,2
OG_4944,8,10,2,3,12,2,4,1,1,1,1,1
OG_4945,9,9,3,3,1,3,2,1,2,1,1,1
OG_4946,18,18,6,13,2,3,3,4,3,4,4,2
OG_4948,6,9,2,2,1,1,2,1,1,2,1,1
OG_4949,13,7,12,14,3,2,4,2,2,1,2,1
OG_4951,11,9,4,4,1,2,2,2,2,1,1,3
OG_4952,12,5,4,2,4,2,2,2,2,1,2,1
OG_4958,5,9,2,30,1,4,3,1,1,2,2,3
OG_4959,11,10,4,2,3,2,2,2,2,1,1,1
OG_4963,5,5,3,4,1,1,3,1,1,3,2,1
OG_4964,24,21,12,14,4,6,5,4,6,2,3,2
OG_4965,12,10,7,10,1,4,3,2,3,2,2,1
OG_4967,12,13,4,1,2,2,2,2,2,1,2,1
OG_4972,56,52,17,6,12,9,11,11,12,3,4,1
OG_4974,11,10,6,4,7,6,2,2,4,2,1,1
OG_4977,16,12,6,4,1,3,3,3,3,1,5,2
OG_4978,10,9,3,4,2,2,1,1,1,1,1,2
OG_4982,18,14,6,2,1,5,3,4,3,1,1,2
OG_4983,14,16,6,1,5,6,3,3,3,1,1,3
OG_4984,12,9,6,12,5,4,4,2,2,1,1,1
OG_4985,67,37,34,14,11,14,3,9,16,6,20,1
OG_4986,14,9,6,12,5,2,3,2,2,1,1,1
OG_4988,12,12,4,2,2,2,2,2,2,1,1,1
OG_4989,8,5,4,3,1,3,1,1,2,1,1,1
OG_4991,10,13,5,3,3,4,2,3,1,1,2,1
OG_4994,17,15,7,4,9,3,4,2,4,2,5,1
OG_4995,8,5,1,4,1,2,1,1,1,1,2,2
OG_4996,12,24,4,9,10,2,2,3,2,1,4,1
OG_4997,8,6,4,1,1,2,2,2,2,1,1,2
OG_4998,12,8,4,2,1,2,2,2,2,1,2,2
OG_5001,13,17,5,4,3,2,2,2,2,1,4,2
OG_5004,17,22,5,2,1,2,3,2,2,1,3,2
OG_5005,11,16,4,2,1,3,4,2,2,2,2,1
OG_5007,6,5,5,1,3,1,1,1,2,1,1,1
OG_5009,54,50,23,4,7,12,13,11,10,9,5,5
OG_5013,18,16,6,1,1,3,3,3,3,3,2,1
OG_5015,5,7,2,2,1,1,1,1,1,1,1,2
OG_5016,10,43,9,2,3,2,2,3,3,1,1,1
OG_5018,12,14,5,3,1,4,6,2,6,1,1,1
OG_5019,12,12,4,2,1,2,2,2,2,1,2,1
OG_5021,11,15,8,14,3,2,4,1,2,1,3,1
OG_5024,7,7,3,2,2,1,1,3,1,1,1,1
OG_5025,11,13,4,2,1,2,3,3,2,1,3,2
OG_5027,13,15,15,2,2,4,2,2,2,1,1,1
OG_5028,6,5,2,4,2,1,1,1,1,1,2,1
OG_5029,52,60,24,3,11,10,7,9,11,3,5,5
OG_5033,10,15,4,2,3,2,2,2,2,1,2,3
OG_5035,10,7,7,4,2,2,2,2,2,3,2,1
OG_5036,6,12,3,2,4,2,2,2,1,1,1,1
OG_5038,11,17,4,4,3,2,2,2,2,1,2,8
OG_5044,12,12,5,2,1,3,3,2,2,1,1,1
OG_5046,61,44,21,21,2,13,12,10,12,19,12,3
OG_5048,10,6,4,1,1,2,2,2,2,2,1,2
OG_5049,22,20,6,4,4,3,4,2,2,1,1,1
OG_5054,7,10,11,5,2,6,2,6,2,1,1,1
OG_5059,6,4,2,4,1,1,1,1,1,1,1,4
OG_5061,11,13,8,4,7,3,3,4,4,1,1,1
OG_5062,29,19,12,5,5,6,2,7,5,4,5,5
OG_5063,40,22,11,2,1,5,8,9,6,6,5,2
OG_5064,11,16,6,2,1,2,2,4,3,2,7,1
OG_5076,26,18,25,2,4,6,4,6,8,3,2,1
OG_5078,22,18,7,2,4,6,6,5,3,1,2,1
OG_5081,12,9,3,3,1,3,3,3,1,2,1,1
OG_5082,20,18,9,2,6,4,4,4,4,2,2,4
OG_5084,8,4,3,4,1,1,3,1,2,1,1,1
OG_5085,10,10,6,11,2,3,2,2,2,2,2,1
OG_5086,7,17,4,9,3,2,4,3,1,1,1,1
OG_5089,19,9,9,1,1,3,3,3,5,2,1,1
OG_5094,18,15,5,3,3,2,1,2,2,1,1,2
OG_5095,10,10,11,2,2,2,3,2,2,3,1,1
OG_5096,51,25,20,80,18,10,8,9,17,36,9,18
OG_5101,10,13,8,2,1,2,2,3,3,1,1,1
OG_5103,24,18,1,2,3,6,5,3,6,1,2,2
OG_5104,10,9,1,3,5,2,2,4,2,4,3,1
OG_5107,10,22,6,3,1,2,1,2,3,1,1,1
OG_5111,26,31,8,2,7,6,6,4,5,1,1,3
OG_5112,10,14,4,15,2,3,2,2,2,1,2,1
OG_5113,13,7,6,1,1,3,1,1,3,1,1,1
OG_5126,41,25,16,4,2,10,9,7,11,2,6,2
OG_5130,3,7,7,1,4,1,1,1,1,1,1,1
OG_5134,10,14,4,6,4,3,2,2,2,3,3,2
OG_5135,19,16,9,1,2,5,4,2,3,1,2,1
OG_5136,6,4,3,2,1,1,1,1,1,1,6,1
OG_5138,19,19,15,4,2,7,7,6,9,1,2,3
OG_5145,6,6,5,8,3,1,2,1,2,2,1,1
OG_5146,3,13,7,8,2,3,4,3,2,1,1,1
OG_5147,23,23,23,5,3,5,4,7,7,1,3,2
OG_5148,12,7,9,4,3,2,5,1,3,1,1,1
OG_5149,11,25,4,2,3,4,3,4,2,1,1,1
OG_5151,12,14,5,2,1,3,4,4,3,4,1,2
OG_5152,11,16,3,4,2,2,3,1,1,5,1,1
OG_5154,14,24,5,31,6,3,3,2,2,2,1,1
OG_5155,17,13,6,13,4,3,4,4,3,4,1,2
OG_5156,12,9,4,2,1,2,2,2,2,1,1,1
OG_5157,11,12,3,4,2,2,2,1,2,2,1,1
OG_5163,21,18,7,7,2,1,3,4,3,2,3,1
OG_5164,6,5,2,2,2,1,1,1,1,1,1,1
OG_5166,23,37,8,3,4,4,5,4,4,2,2,2
OG_5168,10,21,5,2,2,3,2,5,4,2,1,1
OG_5170,5,4,3,5,1,1,1,1,1,1,1,1
OG_5172,17,16,8,2,2,5,1,2,11,2,1,1
OG_5174,11,15,4,1,2,2,5,1,1,1,1,1
OG_5175,6,19,2,5,3,1,1,1,1,1,1,1
OG_5178,5,11,5,2,4,2,2,2,5,1,1,1
OG_5179,8,8,4,5,5,2,2,2,2,1,1,1
OG_5180,8,3,5,6,1,2,1,1,2,1,1,1
OG_5182,25,28,6,9,1,5,4,4,2,1,2,3
OG_5183,20,23,7,2,1,4,3,4,3,1,2,1
OG_5184,14,13,4,2,1,4,3,1,2,1,1,1
OG_5188,5,17,6,3,4,2,1,2,2,3,1,1
OG_5190,11,8,6,1,2,3,4,2,2,2,2,1
OG_5191,5,6,4,4,4,1,2,2,1,1,1,2
OG_5196,25,33,18,3,4,4,5,4,8,2,2,2
OG_5198,10,12,6,6,1,4,2,3,2,1,8,1
OG_5199,6,5,2,9,1,2,2,1,1,5,1,1
OG_5201,12,1,4,3,3,2,2,2,2,2,1,1
OG_5203,7,9,6,3,1,1,4,1,4,1,1,1
OG_5208,15,10,10,4,2,4,2,2,4,1,1,1
OG_5210,10,11,8,6,6,4,2,3,2,1,1,1
OG_5212,10,11,4,1,2,3,2,2,6,6,1,2
OG_5216,15,13,4,5,4,6,6,4,2,1,3,1
OG_5217,17,12,14,3,2,12,2,3,3,2,2,1
OG_5218,9,6,4,7,2,2,8,1,2,1,1,1
OG_5221,11,14,4,4,1,3,3,2,2,6,1,1
OG_5222,23,20,11,5,18,7,6,6,4,5,1,1
OG_5224,15,13,8,1,1,4,5,4,4,2,1,3
OG_5225,15,13,10,8,6,1,2,4,8,2,3,1
OG_5226,12,12,3,4,1,2,1,2,4,1,1,1
OG_5230,18,13,8,1,2,3,4,4,3,1,1,1
OG_5231,7,12,2,3,2,1,2,1,1,1,2,1
OG_5234,23,15,10,1,1,4,4,4,4,1,1,1
OG_5237,10,10,3,2,1,2,2,2,2,1,1,1
OG_5238,12,10,4,3,2,2,2,3,2,1,1,3
OG_5239,22,13,9,3,2,4,6,4,4,1,1,3
OG_5240,12,15,5,1,1,2,1,2,2,1,1,1
OG_5241,11,8,7,1,2,3,2,3,2,2,2,1
OG_5242,14,14,8,3,1,5,5,2,3,1,2,2
OG_5248,37,21,11,3,4,5,5,6,6,3,4,1
OG_5249,5,6,2,2,2,1,1,1,2,2,1,1
OG_5250,23,25,10,1,7,4,4,1,3,2,3,1
OG_5255,11,9,4,1,2,3,2,3,2,2,1,2
OG_5256,21,24,8,3,3,5,6,3,4,1,6,2
OG_5257,39,55,14,4,6,10,8,8,9,2,3,2
OG_5261,10,8,4,4,1,2,2,2,4,1,1,4
OG_5262,29,31,19,3,5,6,9,3,7,1,1,1
OG_5266,12,10,4,5,2,2,2,2,2,2,3,1
OG_5267,43,43,19,5,7,9,10,8,9,2,3,3
OG_5270,7,5,3,2,2,1,1,1,1,1,1,1
OG_5271,10,9,4,5,3,3,2,2,2,2,1,3
OG_5273,6,5,5,1,1,1,9,1,2,1,2,1
OG_5276,16,10,7,1,1,3,2,4,3,1,1,1
OG_5284,10,9,4,2,4,1,2,1,2,1,2,2
OG_5288,12,9,4,4,6,3,2,2,3,1,1,1
OG_5290,23,30,8,2,5,7,5,3,3,1,1,1
OG_5292,12,11,4,2,2,3,3,1,1,1,1,2
OG_5293,12,12,7,4,1,2,2,3,1,1,1,1
OG_5295,22,27,11,4,3,5,6,5,5,2,3,1
OG_5296,19,16,8,2,3,4,4,4,4,3,2,1
OG_5297,39,8,14,3,4,4,4,7,7,7,1,3
OG_5299,11,17,7,2,5,2,2,2,2,1,1,2
OG_5300,12,9,4,4,3,2,3,2,4,1,2,1
OG_5301,14,11,4,3,1,2,2,2,2,1,1,1
OG_5304,9,3,2,2,2,1,1,1,1,1,1,1
OG_5305,28,24,13,4,3,5,7,5,6,3,4,26
OG_5306,6,6,3,4,8,1,1,2,1,3,2,3
OG_5311,6,6,2,2,2,1,1,1,1,1,1,1
OG_5317,10,10,6,2,2,2,2,2,2,2,1,1
OG_5319,13,13,12,8,1,5,4,2,3,1,1,2
OG_5323,21,28,8,1,3,4,1,4,5,3,1,1
OG_5326,23,25,11,5,5,4,4,4,4,3,1,2
OG_5331,11,9,3,1,2,2,2,1,2,1,1,1
OG_5333,10,13,4,3,2,1,2,2,2,2,1,4
OG_5336,43,58,23,5,26,9,7,7,7,4,2,2
OG_5337,23,16,8,2,3,7,4,4,5,3,2,1
OG_5338,10,9,4,1,2,2,3,2,2,2,1,2
OG_5339,10,10,4,2,6,2,2,1,4,1,1,1
OG_5340,10,21,4,7,5,2,1,2,3,1,1,3
OG_5345,11,5,2,2,2,2,1,2,1,1,1,1
OG_5347,18,11,7,2,4,3,3,4,3,2,3,3
OG_5348,6,4,2,3,1,1,1,1,1,1,2,1
OG_5349,17,5,13,3,2,2,6,4,5,1,1,1
OG_5351,12,8,4,2,1,2,1,4,2,1,1,1
OG_5360,6,5,3,9,2,1,1,2,2,1,1,1
OG_5362,12,10,5,2,1,2,5,2,3,1,2,2
OG_5365,12,10,6,1,1,2,2,2,3,1,1,1
OG_5366,14,17,4,8,3,4,2,3,3,1,1,1
OG_5368,5,6,2,1,1,2,2,2,1,3,2,1
OG_5374,10,9,4,3,1,2,3,2,2,2,1,2
OG_5379,7,6,3,3,8,3,5,1,2,1,1,1
OG_5381,75,28,32,29,2,11,12,11,18,12,12,2
OG_5386,21,22,6,5,2,5,4,3,3,1,2,1
OG_5387,8,8,4,1,1,2,1,2,2,1,1,1
OG_5388,9,9,4,1,3,2,2,2,2,1,1,1
OG_5390,8,4,2,5,6,1,2,1,1,1,2,1
OG_5393,11,8,4,1,3,4,2,4,2,1,1,4
OG_5397,10,12,6,2,1,2,4,2,2,1,1,1
OG_5398,83,55,47,164,9,49,64,36,38,28,47,6
OG_5404,5,9,3,4,3,1,1,1,3,3,1,1
OG_5407,29,17,7,4,4,6,4,5,9,3,1,1
OG_5409,12,10,4,1,5,2,2,5,2,1,1,8
OG_5410,11,4,2,2,1,2,1,1,2,2,2,1
OG_5413,14,9,2,3,2,3,2,2,1,1,1,1
OG_5420,23,16,6,2,4,9,8,3,2,1,3,2
OG_5425,4,5,5,3,1,1,1,2,3,1,1,1
OG_5426,11,9,4,4,1,2,2,2,1,3,2,1
OG_5430,9,9,7,2,2,3,2,1,2,1,1,1
OG_5431,6,6,2,1,5,2,2,1,1,1,1,1
OG_5434,37,44,19,19,9,8,7,8,10,3,3,2
OG_5436,22,24,9,5,2,4,4,4,4,4,2,2
OG_5438,20,18,11,4,4,6,4,4,6,1,2,2
OG_5440,11,19,4,2,2,3,2,2,1,1,1,2
OG_5444,16,23,6,2,4,1,3,3,3,5,2,1
OG_5445,27,26,10,3,1,6,7,3,5,49,9,19
OG_5446,9,8,4,4,1,2,2,2,2,1,1,1
OG_5447,9,5,2,10,1,4,1,1,1,2,1,1
OG_5448,10,9,5,2,3,2,2,2,2,1,2,1
OG_5449,11,4,4,6,2,2,2,2,2,1,1,1
OG_5452,11,9,4,2,10,2,2,2,2,1,2,1
OG_5454,10,14,4,4,1,2,2,3,2,2,2,1
OG_5455,23,21,9,3,6,3,5,4,4,1,2,1
OG_5457,7,7,2,7,6,1,1,1,1,2,1,1
OG_5462,11,13,3,5,2,2,2,2,2,1,1,1
OG_5463,32,49,20,10,16,9,14,6,10,4,5,2
OG_5465,4,7,5,2,1,2,1,3,2,1,1,1
OG_5467,12,8,4,4,1,2,2,2,2,2,1,1
OG_5470,5,8,4,3,5,6,3,2,3,7,1,3
OG_5471,11,14,16,2,2,3,4,2,5,1,2,9
OG_5476,18,17,10,4,3,6,4,5,2,1,2,1
OG_5477,6,1,4,10,2,1,1,1,1,1,1,1
OG_5478,11,11,4,6,2,2,2,3,2,1,1,1
OG_5481,11,12,5,6,6,3,2,1,2,1,2,1
OG_5482,11,18,5,4,3,5,4,5,1,1,6,1
OG_5485,13,7,6,3,5,2,3,2,2,1,1,1
OG_5486,11,14,4,3,4,3,2,2,2,1,1,1
OG_5487,15,16,5,7,7,4,4,3,1,1,2,2
